session_id,subject_id,trial_index,trial_id,label,label_trial_index,prepare_s,record_s,rest_s,expected_samples
S01_day2,S01,300,300_elbow_extend_99,elbow_extend,99,0.0,1.5939999999973224,0.0,79
S01_day2,S01,301,301_elbow_flex_101,elbow_flex,101,0.0,2.188000000009197,0.0,110
S01_day2,S01,302,302_elbow_extend_100,elbow_extend,100,0.0,2.3589999999967404,0.0,118
S01_day2,S01,303,303_elbow_flex_102,elbow_flex,102,0.0,2.702999999994063,0.0,135
S01_day2,S01,304,304_elbow_extend_101,elbow_extend,101,0.0,3.389999999999418,0.0,170
S01_day2,S01,305,305_elbow_flex_103,elbow_flex,103,0.0,2.4210000000020955,0.0,121
S01_day2,S01,306,306_elbow_extend_102,elbow_extend,102,0.0,1.9689999999973224,0.0,98
S01_day2,S01,307,307_elbow_flex_104,elbow_flex,104,0.0,2.360000000000582,0.0,118
S01_day2,S01,308,308_elbow_extend_103,elbow_extend,103,0.0,2.0,0.0,100
S01_day2,S01,309,309_elbow_flex_105,elbow_flex,105,0.0,2.297000000005937,0.0,115
S01_day2,S01,310,310_elbow_extend_104,elbow_extend,104,0.0,1.7189999999973224,0.0,86
S01_day2,S01,311,311_shoulder_flex_01,shoulder_flex,1,0.0,2.438000000009197,0.0,122
S01_day2,S01,312,312_shoulder_flex_02,shoulder_flex,2,0.0,1.9219999999913853,0.0,96
S01_day2,S01,313,313_shoulder_flex_03,shoulder_flex,3,0.0,2.125,0.0,107
S01_day2,S01,314,314_shoulder_flex_04,shoulder_flex,4,0.0,1.9070000000065193,0.0,95
S01_day2,S01,315,315_shoulder_flex_05,shoulder_flex,5,0.0,2.125,0.0,106
S01_day2,S01,316,316_shoulder_flex_06,shoulder_flex,6,0.0,2.187999999994645,0.0,109
S01_day2,S01,317,317_shoulder_flex_07,shoulder_flex,7,0.0,2.5159999999887077,0.0,126
S01_day2,S01,318,318_shoulder_flex_08,shoulder_flex,8,0.0,2.437000000005355,0.0,122
S01_day2,S01,319,319_shoulder_flex_09,shoulder_flex,9,0.0,2.077999999994063,0.0,104
S01_day2,S01,320,320_shoulder_flex_10,shoulder_flex,10,0.0,1.6720000000059372,0.0,84
S01_day2,S01,321,321_shoulder_flex_11,shoulder_flex,11,0.0,1.7030000000086147,0.0,84
S01_day2,S01,322,322_shoulder_flex_12,shoulder_flex,12,0.0,1.735000000000582,0.0,86
S01_day2,S01,323,323_shoulder_flex_13,shoulder_flex,13,0.0,1.9690000000118744,0.0,98
S01_day2,S01,324,324_shoulder_flex_14,shoulder_flex,14,0.0,1.860000000000582,0.0,93
S01_day2,S01,325,325_shoulder_flex_15,shoulder_flex,15,0.0,2.0469999999913853,0.0,102
S01_day2,S01,326,326_shoulder_flex_16,shoulder_flex,16,0.0,2.2339999999967404,0.0,112
S01_day2,S01,327,327_shoulder_flex_17,shoulder_flex,17,0.0,2.0780000000086147,0.0,103
S01_day2,S01,328,328_shoulder_flex_18,shoulder_flex,18,0.0,2.3589999999967404,0.0,118
S01_day2,S01,329,329_shoulder_flex_19,shoulder_flex,19,0.0,2.077999999994063,0.0,104
S01_day2,S01,330,330_shoulder_flex_20,shoulder_flex,20,0.0,2.264999999999418,0.0,113
S01_day2,S01,331,331_shoulder_flex_21,shoulder_flex,21,0.0,2.4530000000086147,0.0,123
S01_day2,S01,332,332_shoulder_flex_22,shoulder_flex,22,0.0,2.172000000005937,0.0,108
S01_day2,S01,333,333_shoulder_flex_23,shoulder_flex,23,0.0,1.9529999999940628,0.0,97
S01_day2,S01,334,334_shoulder_flex_24,shoulder_flex,24,0.0,1.8439999999973224,0.0,93
S01_day2,S01,335,335_shoulder_flex_25,shoulder_flex,25,0.0,1.875,0.0,94
S01_day2,S01,336,336_shoulder_flex_26,shoulder_flex,26,0.0,1.875,0.0,94
S01_day2,S01,337,337_shoulder_flex_27,shoulder_flex,27,0.0,2.0,0.0,100
S01_day2,S01,338,338_shoulder_flex_28,shoulder_flex,28,0.0,2.375,0.0,119
S01_day2,S01,339,339_shoulder_flex_29,shoulder_flex,29,0.0,1.8430000000080327,0.0,93
S01_day2,S01,340,340_shoulder_flex_30,shoulder_flex,30,0.0,2.25,0.0,113
S01_day2,S01,341,341_shoulder_flex_31,shoulder_flex,31,0.0,2.2810000000026776,0.0,114
S01_day2,S01,342,342_shoulder_flex_32,shoulder_flex,32,0.0,2.312999999994645,0.0,116
S01_day2,S01,343,343_shoulder_flex_33,shoulder_flex,33,0.0,2.0930000000080327,0.0,105
S01_day2,S01,344,344_shoulder_flex_34,shoulder_flex,34,0.0,2.4679999999934807,0.0,123
S01_day2,S01,345,345_shoulder_flex_35,shoulder_flex,35,0.0,2.702999999994063,0.0,136
S01_day2,S01,346,346_shoulder_flex_36,shoulder_flex,36,0.0,2.125,0.0,107
S01_day2,S01,347,347_shoulder_flex_37,shoulder_flex,37,0.0,1.9689999999973224,0.0,98
S01_day2,S01,348,348_shoulder_flex_38,shoulder_flex,38,0.0,1.7970000000059372,0.0,90
S01_day2,S01,349,349_shoulder_flex_39,shoulder_flex,39,0.0,2.062000000005355,0.0,103
S01_day2,S01,350,350_shoulder_flex_40,shoulder_flex,40,0.0,2.438000000009197,0.0,122
S01_day2,S01,351,351_shoulder_flex_41,shoulder_flex,41,0.0,3.3910000000032596,0.0,170
S01_day2,S01,352,352_shoulder_flex_42,shoulder_flex,42,0.0,3.062000000005355,0.0,153
S01_day2,S01,353,353_shoulder_flex_43,shoulder_flex,43,0.0,1.875,0.0,93
S01_day2,S01,354,354_shoulder_flex_44,shoulder_flex,44,0.0,2.062000000005355,0.0,104
S01_day2,S01,355,355_shoulder_flex_45,shoulder_flex,45,0.0,1.8279999999940628,0.0,92
S01_day2,S01,356,356_shoulder_flex_46,shoulder_flex,46,0.0,1.5939999999973224,0.0,80
S01_day2,S01,357,357_shoulder_flex_47,shoulder_flex,47,0.0,1.7970000000059372,0.0,90
S01_day2,S01,358,358_shoulder_flex_48,shoulder_flex,48,0.0,1.7660000000032596,0.0,88
S01_day2,S01,359,359_shoulder_flex_49,shoulder_flex,49,0.0,1.889999999999418,0.0,95
S01_day2,S01,360,360_shoulder_flex_50,shoulder_flex,50,0.0,1.7819999999919673,0.0,89
S01_day2,S01,361,361_shoulder_flex_51,shoulder_flex,51,0.0,2.264999999999418,0.0,113
S01_day2,S01,362,362_shoulder_flex_52,shoulder_flex,52,0.0,1.8280000000086147,0.0,91
S01_day2,S01,363,363_shoulder_flex_53,shoulder_flex,53,0.0,1.7660000000032596,0.0,88
S01_day2,S01,364,364_shoulder_flex_54,shoulder_flex,54,0.0,1.7810000000026776,0.0,90
S01_day2,S01,365,365_shoulder_flex_55,shoulder_flex,55,0.0,2.1089999999967404,0.0,105
S01_day2,S01,366,366_shoulder_flex_56,shoulder_flex,56,0.0,1.9210000000020955,0.0,96
S01_day2,S01,367,367_shoulder_flex_57,shoulder_flex,57,0.0,1.9219999999913853,0.0,97
S01_day2,S01,368,368_shoulder_flex_58,shoulder_flex,58,0.0,1.9210000000020955,0.0,96
S01_day2,S01,369,369_shoulder_flex_59,shoulder_flex,59,0.0,1.735000000000582,0.0,87
S01_day2,S01,370,370_shoulder_flex_60,shoulder_flex,60,0.0,1.875,0.0,94
S01_day2,S01,371,371_shoulder_flex_61,shoulder_flex,61,0.0,2.1560000000026776,0.0,107
S01_day2,S01,372,372_shoulder_flex_62,shoulder_flex,62,0.0,2.2969999999913853,0.0,114
S01_day2,S01,373,373_shoulder_flex_63,shoulder_flex,63,0.0,1.875,0.0,93
S01_day2,S01,374,374_shoulder_flex_64,shoulder_flex,64,0.0,1.6880000000091968,0.0,84
S01_day2,S01,375,375_shoulder_flex_65,shoulder_flex,65,0.0,1.9369999999908032,0.0,97
S01_day2,S01,376,376_shoulder_flex_66,shoulder_flex,66,0.0,1.3279999999940628,0.0,67
S01_day2,S01,377,377_shoulder_flex_67,shoulder_flex,67,0.0,1.9060000000026776,0.0,96
S01_day2,S01,378,378_shoulder_flex_68,shoulder_flex,68,0.0,1.8439999999973224,0.0,93
S01_day2,S01,379,379_shoulder_flex_69,shoulder_flex,69,0.0,2.062000000005355,0.0,104
S01_day2,S01,380,380_shoulder_flex_70,shoulder_flex,70,0.0,2.0929999999934807,0.0,105
S01_day2,S01,381,381_shoulder_flex_71,shoulder_flex,71,0.0,2.25,0.0,113
S01_day2,S01,382,382_shoulder_flex_72,shoulder_flex,72,0.0,1.9839999999967404,0.0,100
S01_day2,S01,383,383_shoulder_flex_73,shoulder_flex,73,0.0,2.1090000000112923,0.0,105
S01_day2,S01,384,384_shoulder_flex_74,shoulder_flex,74,0.0,2.187000000005355,0.0,109
S01_day2,S01,385,385_shoulder_flex_75,shoulder_flex,75,0.0,2.061999999990803,0.0,103
S01_day2,S01,386,386_shoulder_flex_76,shoulder_flex,76,0.0,1.9689999999973224,0.0,99
S01_day2,S01,387,387_shoulder_flex_77,shoulder_flex,77,0.0,2.0,0.0,100
S01_day2,S01,388,388_shoulder_flex_78,shoulder_flex,78,0.0,1.4839999999967404,0.0,75
S01_day2,S01,389,389_shoulder_flex_79,shoulder_flex,79,0.0,2.0460000000020955,0.0,103
S01_day2,S01,390,390_shoulder_flex_80,shoulder_flex,80,0.0,1.562000000005355,0.0,78
S01_day2,S01,391,391_shoulder_flex_81,shoulder_flex,81,0.0,1.625,0.0,81
S01_day2,S01,392,392_shoulder_flex_82,shoulder_flex,82,0.0,1.7189999999973224,0.0,86
S01_day2,S01,393,393_shoulder_flex_83,shoulder_flex,83,0.0,1.5160000000032596,0.0,77
S01_day2,S01,394,394_shoulder_flex_84,shoulder_flex,84,0.0,1.3589999999967404,0.0,67
S01_day2,S01,395,395_shoulder_flex_85,shoulder_flex,85,0.0,1.2659999999887077,0.0,63
S01_day2,S01,396,396_shoulder_flex_86,shoulder_flex,86,0.0,1.7969999999913853,0.0,90
S01_day2,S01,397,397_shoulder_flex_87,shoulder_flex,87,0.0,1.6089999999967404,0.0,80
S01_day2,S01,398,398_shoulder_flex_88,shoulder_flex,88,0.0,1.937999999994645,0.0,97
S01_day2,S01,399,399_shoulder_flex_89,shoulder_flex,89,0.0,1.2039999999979045,0.0,60
S01_day2,S01,400,400_shoulder_flex_90,shoulder_flex,90,0.0,1.437999999994645,0.0,72
S01_day2,S01,401,401_shoulder_flex_91,shoulder_flex,91,0.0,1.985000000000582,0.0,100
S01_day2,S01,402,402_shoulder_flex_92,shoulder_flex,92,0.0,1.4369999999908032,0.0,72
S01_day2,S01,403,403_shoulder_flex_93,shoulder_flex,93,0.0,1.4839999999967404,0.0,74
S01_day2,S01,404,404_shoulder_flex_94,shoulder_flex,94,0.0,1.3909999999887077,0.0,69
S01_day2,S01,405,405_shoulder_flex_95,shoulder_flex,95,0.0,1.4060000000026776,0.0,71
S01_day2,S01,406,406_shoulder_flex_96,shoulder_flex,96,0.0,1.4210000000020955,0.0,71
S01_day2,S01,407,407_shoulder_flex_97,shoulder_flex,97,0.0,1.4529999999940628,0.0,72
